pmid	annotator	subject_start_idx	subject_end_idx	subject_location	subject_text_span	subject_label	subject_uri	predicate	object_start_idx	object_end_idx	object_location	object_text_span	object_label	object_uri
29955222	expert_7	710	720	abstract	plant foods	food	https://uts.nlm.nih.gov/uts/umls/concept/C1744700	influence	867	878	abstract	colon cancer	DDF	http://purl.obolibrary.org/obo/NCIT_C4910
29955222	expert_7	710	720	abstract	plant foods	food	https://uts.nlm.nih.gov/uts/umls/concept/C1744700	influence	883	897	abstract	type 2 diabetes	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0011860
29955222	expert_7	790	801	abstract	gut bacteria	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2	influence	842	856	abstract	chronic disease	DDF	http://purl.obolibrary.org/obo/NCIT_C165593
29955222	expert_7	790	801	abstract	gut bacteria	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2	influence	867	878	abstract	colon cancer	DDF	http://purl.obolibrary.org/obo/NCIT_C4910
29955222	expert_7	790	801	abstract	gut bacteria	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2	influence	883	897	abstract	type 2 diabetes	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0011860


37291666	expert_3	826	848	abstract	neurological disruption	DDF	http://purl.obolibrary.org/obo/NCIT_C25486	affect	858	903	abstract	immune, endocrine, and multisystem dysfunction	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0021053
37291666	expert_3	1057	1059	abstract	SCI	DDF	http://purl.obolibrary.org/obo/NCIT_C50750	target	1375	1382	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361


26408987	expert_2	18	45	title	Lactobacillus helveticus NS8	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1578	influence	56	105	title	behavioral, cognitive, and biochemical aberrations	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0858950
26408987	expert_2	117	140	title	chronic restraint stress	DDF	http://purl.obolibrary.org/obo/NCIT_C35041	affect	56	105	title	behavioral, cognitive, and biochemical aberrations	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0858950
26408987	expert_2	54	67	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	107	130	abstract	stress-related disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C35041
26408987	expert_2	133	146	abstract	Chronic stress	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C1510527	affect	158	223	abstract	behavioral, cognitive, biochemical, and gut microbiota aberrations	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0858950
26408987	expert_2	454	463	abstract	probiotics	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	influence	477	509	abstract	chronic-stress-induced depression	DDF	http://purl.obolibrary.org/obo/NCIT_C35041
26408987	expert_2	626	679	abstract	Adult specific pathogen free (SPF) Sprague-Dawley rats	animal	http://purl.obolibrary.org/obo/NCIT_C45247	used by	773	795	abstract	sucrose preference test	biomedical technique	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/SucrosePreferenceTest
26408987	expert_2	626	679	abstract	Adult specific pathogen free (SPF) Sprague-Dawley rats	animal	http://purl.obolibrary.org/obo/NCIT_C45247	used by	798	800	abstract	SPT	biomedical technique	https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/SucrosePreferenceTest
26408987	expert_2	626	679	abstract	Adult specific pathogen free (SPF) Sprague-Dawley rats	animal	http://purl.obolibrary.org/obo/NCIT_C45247	used by	804	826	abstract	elevated-plus maze test	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C5392082
26408987	expert_2	626	679	abstract	Adult specific pathogen free (SPF) Sprague-Dawley rats	animal	http://purl.obolibrary.org/obo/NCIT_C45247	used by	829	843	abstract	open-field test	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C5392081
26408987	expert_2	626	679	abstract	Adult specific pathogen free (SPF) Sprague-Dawley rats	animal	http://purl.obolibrary.org/obo/NCIT_C45247	used by	846	848	abstract	OFT	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C5392081
26408987	expert_2	626	679	abstract	Adult specific pathogen free (SPF) Sprague-Dawley rats	animal	http://purl.obolibrary.org/obo/NCIT_C45247	used by	852	874	abstract	object recognition test	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C5392823
26408987	expert_2	626	679	abstract	Adult specific pathogen free (SPF) Sprague-Dawley rats	animal	http://purl.obolibrary.org/obo/NCIT_C45247	used by	877	879	abstract	ORT	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C5392823
26408987	expert_2	626	679	abstract	Adult specific pathogen free (SPF) Sprague-Dawley rats	animal	http://purl.obolibrary.org/obo/NCIT_C45247	used by	887	907	abstract	object placement test	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C5392823
26408987	expert_2	626	679	abstract	Adult specific pathogen free (SPF) Sprague-Dawley rats	animal	http://purl.obolibrary.org/obo/NCIT_C45247	used by	910	912	abstract	OPT	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C5392823
26408987	expert_2	626	679	abstract	Adult specific pathogen free (SPF) Sprague-Dawley rats	animal	http://purl.obolibrary.org/obo/NCIT_C45247	used by	920	939	abstract	biochemical analysis	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C0936012
26408987	expert_2	710	725	abstract	restraint stress	DDF	http://purl.obolibrary.org/obo/NCIT_C35041	target	626	679	abstract	Adult specific pathogen free (SPF) Sprague-Dawley rats	animal	http://purl.obolibrary.org/obo/NCIT_C45247
26408987	expert_2	1167	1183	abstract	L. helveticus NS8	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0317592	influence	1194	1236	abstract	chronic restraint stress-induced behavioral	DDF	http://purl.obolibrary.org/obo/NCIT_C35041
26408987	expert_2	1167	1183	abstract	L. helveticus NS8	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0317592	influence	1239	1245	abstract	anxiety	DDF	http://purl.obolibrary.org/obo/NCIT_C26696
26408987	expert_2	1167	1183	abstract	L. helveticus NS8	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0317592	influence	1251	1260	abstract	depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639
26408987	expert_2	1167	1183	abstract	L. helveticus NS8	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0317592	influence	1267	1287	abstract	cognitive dysfunction	DDF	http://purl.obolibrary.org/obo/NCIT_C46083
26408987	expert_2	1755	1771	abstract	L. helveticus NS8	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0317592	influence	1794	1828	abstract	chronic restraint stress depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639
26408987	expert_2	1794	1828	abstract	chronic restraint stress depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639	target	1776	1779	abstract	rats	animal	http://purl.obolibrary.org/obo/NCIT_C45247
26408987	expert_2	1945	1961	abstract	L. helveticus NS8	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0317592	influence	2009	2018	abstract	depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639


38292207	expert_2	0	16	abstract	Anxiety disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C2878	target	21	24	abstract	dogs	animal	http://purl.obolibrary.org/obo/NCIT_C14201
38292207	expert_2	475	484	abstract	intestines	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12736	located in	489	492	abstract	dogs	animal	http://purl.obolibrary.org/obo/NCIT_C14201
38292207	expert_2	771	779	abstract	dysbiosis	DDF	http://purl.obolibrary.org/obo/OMIT_0028544	affect	842	857	abstract	mental disorders	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0004936
38292207	expert_2	771	779	abstract	dysbiosis	DDF	http://purl.obolibrary.org/obo/OMIT_0028544	affect	867	873	abstract	anxiety	DDF	http://purl.obolibrary.org/obo/NCIT_C26696
38292207	expert_2	945	965	abstract	intestinal microbiota	microbiome	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	located in	917	922	abstract	humans	human	https://uts.nlm.nih.gov/uts/umls/concept/C1300203
38292207	expert_2	945	965	abstract	intestinal microbiota	microbiome	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	is linked to	1031	1047	abstract	anxiety disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C2878
38292207	expert_2	1098	1107	abstract	prebiotics	dietary supplement	http://purl.obolibrary.org/obo/OMIT_0026689	influence	1031	1047	abstract	anxiety disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C2878
38292207	expert_2	1113	1122	abstract	probiotics	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	influence	1031	1047	abstract	anxiety disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C2878
38292207	expert_2	1366	1389	abstract	canine anxiety disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26696	target	339	342	abstract	dogs	animal	http://purl.obolibrary.org/obo/NCIT_C14201


34311029	expert_5	0	5	abstract	Lipids	chemical	http://purl.obolibrary.org/obo/NCIT_C616	located in	107	146	abstract	aged and Alzheimer's disease (AD) brains	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12439
34311029	expert_5	0	5	abstract	Lipids	chemical	http://purl.obolibrary.org/obo/NCIT_C616	located in	163	183	abstract	healthy mature brains	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12439
34311029	expert_5	243	268	abstract	increased oxidative stress	DDF	http://purl.obolibrary.org/obo/NCIT_C17741	affect	199	200	abstract	AD	DDF	http://purl.obolibrary.org/obo/NCIT_C2866
34311029	expert_5	274	301	abstract	perturbed metabolic function	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C4714891	affect	199	200	abstract	AD	DDF	http://purl.obolibrary.org/obo/NCIT_C2866
34311029	expert_5	365	366	abstract	AD	DDF	http://purl.obolibrary.org/obo/NCIT_C2866	is a	371	395	abstract	neurodegenerative disease	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeurodegenerativeDiseases
34311029	expert_5	463	482	abstract	cognitive impairment	DDF	http://purl.obolibrary.org/obo/NCIT_C116921	affect	400	438	abstract	major accompanying pathological symptom	DDF	http://purl.obolibrary.org/obo/NCIT_C4876
34311029	expert_5	506	532	abstract	changes in lipid metabolism	DDF	http://purl.obolibrary.org/obo/NCIT_C97092	affect	463	482	abstract	cognitive impairment	DDF	http://purl.obolibrary.org/obo/NCIT_C116921
34311029	expert_5	541	554	abstract	nutraceuticals	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C1518478	influence	651	667	abstract	cognitive decline	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0234985
34311029	expert_5	794	819	abstract	lipid-based nutraceuticals	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C616	influence	761	762	abstract	AD	DDF	http://purl.obolibrary.org/obo/NCIT_C2866
34311029	expert_5	1169	1185	abstract	beneficial lipids	chemical	http://purl.obolibrary.org/obo/CHEBI_57957	produced by	1128	1141	abstract	Gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
34311029	expert_5	1602	1627	abstract	lipid-based nutraceuticals	dietary supplement	http://purl.obolibrary.org/obo/NCIT_C616	influence	1671	1690	abstract	cognitive impairment	DDF	http://purl.obolibrary.org/obo/NCIT_C116921


34836918	expert_4	1062	1065	abstract	BMAA	chemical	http://purl.obolibrary.org/obo/CHEBI_73169	impact	1098	1127	abstract	segmented filamentous bacteria	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_33078
34836918	expert_4	1062	1065	abstract	BMAA	chemical	http://purl.obolibrary.org/obo/CHEBI_73169	impact	1130	1132	abstract	SFB	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_33078
34836918	expert_4	1062	1065	abstract	BMAA	chemical	http://purl.obolibrary.org/obo/CHEBI_73169	influence	1179	1191	abstract	gut dysbiosis	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C4287543
34836918	expert_4	1062	1065	abstract	BMAA	chemical	http://purl.obolibrary.org/obo/CHEBI_73169	influence	1194	1214	abstract	immune cell migration	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C1326500
34836918	expert_4	1062	1065	abstract	BMAA	chemical	http://purl.obolibrary.org/obo/CHEBI_73169	influence	1227	1249	abstract	intestinal inflammation	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C3889047
34836918	expert_4	1062	1065	abstract	BMAA	chemical	http://purl.obolibrary.org/obo/CHEBI_73169	influence	1252	1276	abstract	loss of barrier integrity	DDF	http://purl.obolibrary.org/obo/NCIT_C53526
34836918	expert_4	1331	1334	abstract	BMAA	chemical	http://purl.obolibrary.org/obo/CHEBI_73169	influence	1506	1522	abstract	neuroinflammation	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C5394393
34836918	expert_4	1331	1334	abstract	BMAA	chemical	http://purl.obolibrary.org/obo/CHEBI_73169	influence	1525	1550	abstract	dopaminergic neuronal loss	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C1850496
34836918	expert_4	1331	1334	abstract	BMAA	chemical	http://purl.obolibrary.org/obo/CHEBI_73169	influence	1556	1569	abstract	motor deficits	DDF	http://purl.obolibrary.org/obo/NCIT_C116600
34836918	expert_4	1645	1648	abstract	BMAA	chemical	http://purl.obolibrary.org/obo/CHEBI_73169	influence	1719	1730	abstract	PD pathology	DDF	http://purl.obolibrary.org/obo/NCIT_C26845


37900921	expert_5	52	65	title	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020	is linked to	104	109	title	autism	DDF	http://purl.obolibrary.org/obo/NCIT_C97161
37900921	expert_5	75	88	title	neuromodulator	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C0949370	impact	52	65	title	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020
37900921	expert_5	0	33	abstract	Gut-microbiome-derived metabolites	chemical	http://purl.obolibrary.org/obo/CHEBI_25212	located in	1801	1803	abstract	gut	anatomical location	https://uts.nlm.nih.gov/uts/umls/concept/C0699819
37900921	expert_5	44	56	abstract	4-Ethylphenol	chemical	http://purl.obolibrary.org/obo/CHEBI_49584	located in	1801	1803	abstract	gut	anatomical location	https://uts.nlm.nih.gov/uts/umls/concept/C0699819
37900921	expert_5	59	61	abstract	4EP	chemical	http://purl.obolibrary.org/obo/CHEBI_49584	located in	1801	1803	abstract	gut	anatomical location	https://uts.nlm.nih.gov/uts/umls/concept/C0699819
37900921	expert_5	442	462	abstract	4-ethylphenol sulfate	chemical	http://purl.obolibrary.org/obo/CHEBI_34332	influence	495	511	abstract	anxiety phenotype	DDF	http://purl.obolibrary.org/obo/NCIT_C26696
37900921	expert_5	465	468	abstract	4EPS	chemical	http://purl.obolibrary.org/obo/CHEBI_72813	influence	495	511	abstract	anxiety phenotype	DDF	http://purl.obolibrary.org/obo/NCIT_C26696
37900921	expert_5	495	511	abstract	anxiety phenotype	DDF	http://purl.obolibrary.org/obo/NCIT_C26696	target	516	535	abstract	autistic individuals	human	https://uts.nlm.nih.gov/uts/umls/concept/C0237401
37900921	expert_5	650	663	abstract	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020	located in	1801	1803	abstract	gut	anatomical location	https://uts.nlm.nih.gov/uts/umls/concept/C0699819
37900921	expert_5	695	697	abstract	4EP	chemical	http://purl.obolibrary.org/obo/CHEBI_49584	produced by	650	663	abstract	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020
37900921	expert_5	713	745	abstract	increased intestinal permeability	DDF	http://purl.obolibrary.org/obo/NCIT_C53526	target	760	779	abstract	autistic individuals	human	https://uts.nlm.nih.gov/uts/umls/concept/C0237401
37900921	expert_5	823	825	abstract	4EP	chemical	http://purl.obolibrary.org/obo/CHEBI_49584	influence	713	745	abstract	increased intestinal permeability	DDF	http://purl.obolibrary.org/obo/NCIT_C53526
37900921	expert_5	823	825	abstract	4EP	chemical	http://purl.obolibrary.org/obo/CHEBI_49584	located in	850	863	abstract	gut epithelium	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12963
37900921	expert_5	834	837	abstract	4EPS	chemical	http://purl.obolibrary.org/obo/CHEBI_72813	influence	713	745	abstract	increased intestinal permeability	DDF	http://purl.obolibrary.org/obo/NCIT_C53526
37900921	expert_5	834	837	abstract	4EPS	chemical	http://purl.obolibrary.org/obo/CHEBI_72813	located in	850	863	abstract	gut epithelium	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12963
37900921	expert_5	850	863	abstract	gut epithelium	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12963	located in	760	779	abstract	autistic individuals	human	https://uts.nlm.nih.gov/uts/umls/concept/C0237401
37900921	expert_5	911	928	abstract	kidney dysfunction	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0151746	target	964	983	abstract	autistic individuals	human	https://uts.nlm.nih.gov/uts/umls/concept/C0237401
37900921	expert_5	1007	1009	abstract	4EP	chemical	http://purl.obolibrary.org/obo/CHEBI_49584	influence	911	928	abstract	kidney dysfunction	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0151746
37900921	expert_5	1089	1092	abstract	4EPS	chemical	http://purl.obolibrary.org/obo/CHEBI_72813	located in	1101	1105	abstract	brain	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12439
37900921	expert_5	1089	1092	abstract	4EPS	chemical	http://purl.obolibrary.org/obo/CHEBI_72813	influence	1185	1191	abstract	anxiety	DDF	http://purl.obolibrary.org/obo/NCIT_C26696
37900921	expert_5	1101	1105	abstract	brain	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12439	located in	1110	1113	abstract	mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
37900921	expert_5	1185	1191	abstract	anxiety	DDF	http://purl.obolibrary.org/obo/NCIT_C26696	target	1110	1113	abstract	mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
37900921	expert_5	1251	1253	abstract	4EP	chemical	http://purl.obolibrary.org/obo/CHEBI_49584	located in	1270	1281	abstract	human brains	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12439
37900921	expert_5	1262	1265	abstract	4EPS	chemical	http://purl.obolibrary.org/obo/CHEBI_72813	located in	1270	1281	abstract	human brains	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12439
37900921	expert_5	1788	1790	abstract	4EP	chemical	http://purl.obolibrary.org/obo/CHEBI_49584	located in	1801	1803	abstract	gut	anatomical location	https://uts.nlm.nih.gov/uts/umls/concept/C0699819
37900921	expert_5	1843	1845	abstract	4EP	chemical	http://purl.obolibrary.org/obo/CHEBI_49584	located in	1868	1872	abstract	brain	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12439
37900921	expert_5	1843	1845	abstract	4EP	chemical	http://purl.obolibrary.org/obo/CHEBI_49584	located in	1906	1912	abstract	kidneys	anatomical location	http://purl.obolibrary.org/obo/NCIT_C34028
37900921	expert_5	1854	1857	abstract	4EPS	chemical	http://purl.obolibrary.org/obo/CHEBI_72813	located in	1868	1872	abstract	brain	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12439
37900921	expert_5	1854	1857	abstract	4EPS	chemical	http://purl.obolibrary.org/obo/CHEBI_72813	located in	1906	1912	abstract	kidneys	anatomical location	http://purl.obolibrary.org/obo/NCIT_C34028




33318317	expert_5	66	79	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	88	92	abstract	brain	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12439
33318317	expert_5	399	414	abstract	Elderly patients	human	https://uts.nlm.nih.gov/uts/umls/concept/C0001792	used by	469	522	abstract	randomized-control trial of mindful awareness practice	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C1096777
33318317	expert_5	399	414	abstract	Elderly patients	human	https://uts.nlm.nih.gov/uts/umls/concept/C0001792	used by	525	554	abstract	Neuropsychological assessments	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C1519305
33318317	expert_5	399	414	abstract	Elderly patients	human	https://uts.nlm.nih.gov/uts/umls/concept/C0001792	used by	557	576	abstract	inflammatory markers	biomedical technique	https://uts.nlm.nih.gov/uts/umls/concept/C3805088
33318317	expert_5	431	455	abstract	mild cognitive impairment	DDF	http://purl.obolibrary.org/obo/NCIT_C116921	target	399	414	abstract	Elderly patients	human	https://uts.nlm.nih.gov/uts/umls/concept/C0001792
33318317	expert_5	1450	1461	abstract	gut microbes	microbiome	http://purl.obolibrary.org/obo/OHMI_0000460	located in	1380	1384	abstract	brain	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12439


34704023	expert_6	684	713	abstract	gut microbiome alpha-diversity	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C3840275	affect	719	740	abstract	neurological disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26835
34704023	expert_6	684	713	abstract	gut microbiome alpha-diversity	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C3840275	affect	815	836	abstract	neurological disorders	DDF	http://purl.obolibrary.org/obo/NCIT_C26835


28629758	expert_5	20	33	title	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	59	82	title	social avoidance effects	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0855237
28629758	expert_5	20	33	title	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	87	107	title	chronic social defeat	DDF	http://purl.obolibrary.org/obo/NCIT_C34922
28629758	expert_5	20	33	title	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	112	120	title	male mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
28629758	expert_5	59	82	title	social avoidance effects	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0855237	affect	87	107	title	chronic social defeat	DDF	http://purl.obolibrary.org/obo/NCIT_C34922
28629758	expert_5	59	82	title	social avoidance effects	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0855237	target	112	120	title	male mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
28629758	expert_5	87	107	title	chronic social defeat	DDF	http://purl.obolibrary.org/obo/NCIT_C34922	target	112	120	title	male mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
28629758	expert_5	60	73	abstract	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020	is linked to	140	149	abstract	depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639
28629758	expert_5	60	73	abstract	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020	is linked to	302	327	abstract	social avoidance behaviors	DDF	http://purl.obolibrary.org/obo/NCIT_C34922
28629758	expert_5	60	73	abstract	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020	is linked to	343	352	abstract	depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639
28629758	expert_5	60	73	abstract	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020	is linked to	359	385	abstract	pro-inflammatory variations	DDF	http://purl.obolibrary.org/obo/NCIT_C3137
28629758	expert_5	60	73	abstract	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020	located in	393	414	abstract	socially stressed mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
28629758	expert_5	60	73	abstract	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020	located in	417	433	abstract	Male C57BL/6 mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
28629758	expert_5	302	327	abstract	social avoidance behaviors	DDF	http://purl.obolibrary.org/obo/NCIT_C34922	target	393	414	abstract	socially stressed mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
28629758	expert_5	302	327	abstract	social avoidance behaviors	DDF	http://purl.obolibrary.org/obo/NCIT_C34922	target	417	433	abstract	Male C57BL/6 mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
28629758	expert_5	343	352	abstract	depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639	target	393	414	abstract	socially stressed mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
28629758	expert_5	359	385	abstract	pro-inflammatory variations	DDF	http://purl.obolibrary.org/obo/NCIT_C3137	target	393	414	abstract	socially stressed mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
28629758	expert_5	520	545	abstract	Social avoidance behaviors	DDF	http://purl.obolibrary.org/obo/NCIT_C34922	interact	705	718	abstract	corticosterone	chemical	http://purl.obolibrary.org/obo/CHEBI_16827
28629758	expert_5	520	545	abstract	Social avoidance behaviors	DDF	http://purl.obolibrary.org/obo/NCIT_C34922	interact	721	746	abstract	pro-inflammatory cytokines	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C1708430
28629758	expert_5	837	857	abstract	chronic social defeat	DDF	http://purl.obolibrary.org/obo/NCIT_C34922	target	776	779	abstract	Mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
28629758	expert_5	873	905	abstract	severe social avoidance behaviors	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0855237	target	776	779	abstract	Mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
28629758	expert_5	1143	1161	abstract	interleukin (IL)-1β	chemical	http://purl.obolibrary.org/obo/CHEBI_52998	influence	520	545	abstract	Social avoidance behaviors	DDF	http://purl.obolibrary.org/obo/NCIT_C34922
28629758	expert_5	1143	1161	abstract	interleukin (IL)-1β	chemical	http://purl.obolibrary.org/obo/CHEBI_52998	influence	837	857	abstract	chronic social defeat	DDF	http://purl.obolibrary.org/obo/NCIT_C34922
28629758	expert_5	1143	1161	abstract	interleukin (IL)-1β	chemical	http://purl.obolibrary.org/obo/CHEBI_52998	influence	873	905	abstract	severe social avoidance behaviors	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0855237
28629758	expert_5	1143	1161	abstract	interleukin (IL)-1β	chemical	http://purl.obolibrary.org/obo/CHEBI_52998	located in	1183	1199	abstract	prefrontal cortex	anatomical location	http://purl.obolibrary.org/obo/NCIT_C154779
28629758	expert_5	1143	1161	abstract	interleukin (IL)-1β	chemical	http://purl.obolibrary.org/obo/CHEBI_52998	impact	1244	1262	abstract	Flavobacterium spp.	bacteria	https://www.ncbi.nlm.nih.gov/mesh/D005417
28629758	expert_5	1143	1161	abstract	interleukin (IL)-1β	chemical	http://purl.obolibrary.org/obo/CHEBI_52998	impact	1289	1305	abstract	Turicibacter spp.	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_191303
28629758	expert_5	1167	1170	abstract	IL-6	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C1334122	influence	520	545	abstract	Social avoidance behaviors	DDF	http://purl.obolibrary.org/obo/NCIT_C34922
28629758	expert_5	1167	1170	abstract	IL-6	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C1334122	influence	837	857	abstract	chronic social defeat	DDF	http://purl.obolibrary.org/obo/NCIT_C34922
28629758	expert_5	1167	1170	abstract	IL-6	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C1334122	influence	873	905	abstract	severe social avoidance behaviors	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0855237
28629758	expert_5	1167	1170	abstract	IL-6	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C1334122	located in	1183	1199	abstract	prefrontal cortex	anatomical location	http://purl.obolibrary.org/obo/NCIT_C154779
28629758	expert_5	1167	1170	abstract	IL-6	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C1334122	impact	1244	1262	abstract	Flavobacterium spp.	bacteria	https://www.ncbi.nlm.nih.gov/mesh/D005417
28629758	expert_5	1167	1170	abstract	IL-6	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C1334122	impact	1289	1305	abstract	Turicibacter spp.	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_191303
