pmid|annotator|start_idx|end_idx|location|text_span|label|uri
28572752|expert_1|1675|1704|abstract|small intestinal malabsorption|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C3714745
28572752|expert_1|1710|1746|abstract|impaired colonic microbial metabolism|DDF|http://purl.obolibrary.org/obo/NCIT_C25739
28572752|expert_1|1761|1774|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
28572752|expert_1|1779|1809|abstract|chronic alcohol overconsumption|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/AlcoholOverconsumption
36346385|expert_7|49|62|title|motor deficits|DDF|http://purl.obolibrary.org/obo/NCIT_C116600
36346385|expert_7|67|97|title|α-synuclein overexpressing mice|animal|http://purl.obolibrary.org/obo/NCIT_C45247
36346385|expert_7|0|18|abstract|Parkinson's disease|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36346385|expert_7|21|22|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36346385|expert_7|30|46|abstract|movement disorder|DDF|http://purl.obolibrary.org/obo/NCIT_C116757
36346385|expert_7|65|81|abstract|neuroinflammation|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C5394393
36346385|expert_7|84|104|abstract|α-synuclein pathology|DDF|http://purl.obolibrary.org/obo/NCIT_C18189
36346385|expert_7|111|127|abstract|neurodegeneration|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C1395088
36346385|expert_7|144|145|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36346385|expert_7|276|293|abstract|peripheral tissues|anatomical location|http://purl.obolibrary.org/obo/NCIT_C25233
36346385|expert_7|307|333|abstract|gastrointestinal (GI) tract|anatomical location|https://uts.nlm.nih.gov/uts/umls/concept/C5702674
36346385|expert_7|356|360|abstract|brain|anatomical location|http://purl.obolibrary.org/obo/NCIT_C12439
36346385|expert_7|367|380|abstract|gut microbiome|microbiome|http://purl.obolibrary.org/obo/OHMI_0000020
36346385|expert_7|396|397|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36346385|expert_7|414|434|abstract|motor and GI symptoms|DDF|http://purl.obolibrary.org/obo/NCIT_C4876
36346385|expert_7|543|561|abstract|Intestinal bacteria|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_2
36346385|expert_7|571|584|abstract|dietary fibers|food|https://uts.nlm.nih.gov/uts/umls/concept/C0012155
36346385|expert_7|591|613|abstract|short-chain fatty acids|chemical|http://purl.obolibrary.org/obo/CHEBI_26666
36346385|expert_7|671|693|abstract|PD and healthy controls|human|https://uts.nlm.nih.gov/uts/umls/concept/C0009932
36346385|expert_7|737|765|abstract|dietary microbial metabolites|chemical|http://purl.obolibrary.org/obo/CHEBI_25212
36346385|expert_7|847|848|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36346385|expert_7|937|973|abstract|α-synuclein overexpressing (ASO) mice|animal|http://purl.obolibrary.org/obo/NCIT_C45247
36346385|expert_7|1001|1030|abstract|PD-like symptoms and pathology|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
36346385|expert_7|1080|1093|abstract|motor deficits|DDF|http://purl.obolibrary.org/obo/NCIT_C116600
36346385|expert_7|1107|1129|abstract|α-synuclein aggregation|DDF|http://purl.obolibrary.org/obo/NCIT_C21217
36346385|expert_7|1138|1153|abstract|substantia nigra|anatomical location|http://purl.obolibrary.org/obo/NCIT_C12453
36346385|expert_7|1158|1161|abstract|mice|animal|http://purl.obolibrary.org/obo/NCIT_C45247
36346385|expert_7|1183|1196|abstract|gut microbiome|microbiome|http://purl.obolibrary.org/obo/OHMI_0000020
36346385|expert_7|1201|1208|abstract|ASO mice|animal|http://purl.obolibrary.org/obo/NCIT_C45247
36346385|expert_7|1255|1273|abstract|prebiotic treatment|dietary supplement|http://purl.obolibrary.org/obo/OMIT_0026689
36346385|expert_7|1295|1315|abstract|microglial activation|DDF|http://purl.obolibrary.org/obo/NCIT_C64382
36346385|expert_7|1318|1345|abstract|Single-cell RNA-seq analysis|biomedical technique|https://uts.nlm.nih.gov/uts/umls/concept/C5848503
36346385|expert_7|1369|1384|abstract|substantia nigra|anatomical location|http://purl.obolibrary.org/obo/NCIT_C12453
36346385|expert_7|1390|1397|abstract|striatum|anatomical location|http://purl.obolibrary.org/obo/NCIT_C12450
36346385|expert_7|1482|1489|abstract|ASO mice|animal|http://purl.obolibrary.org/obo/NCIT_C45247
36346385|expert_7|1613|1620|abstract|ASO mice|animal|http://purl.obolibrary.org/obo/NCIT_C45247
36346385|expert_7|1757|1771|abstract|CSF1R inhibitor|drug|http://purl.obolibrary.org/obo/CHEBI_35222
36346385|expert_7|1810|1819|abstract|prebiotics|dietary supplement|http://purl.obolibrary.org/obo/OMIT_0026689
36346385|expert_7|1834|1847|abstract|motor deficits|DDF|http://purl.obolibrary.org/obo/NCIT_C116600
36346385|expert_7|1852|1859|abstract|ASO mice|animal|http://purl.obolibrary.org/obo/NCIT_C45247
36346385|expert_7|1974|1987|abstract|motor symptoms|DDF|http://purl.obolibrary.org/obo/NCIT_C4876
36346385|expert_7|1992|1995|abstract|mice|animal|http://purl.obolibrary.org/obo/NCIT_C45247
36346385|expert_7|2038|2054|abstract|neuroinflammation|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C5394393
36346385|expert_7|2060|2061|abstract|PD|DDF|http://purl.obolibrary.org/obo/NCIT_C26845
32459708|expert_6|16|29|title|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
32459708|expert_6|57|89|title|mental and neurological disorders|DDF|http://purl.obolibrary.org/obo/NCIT_C26835
32459708|expert_6|38|51|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
32459708|expert_6|159|161|abstract|gut|anatomical location|https://uts.nlm.nih.gov/uts/umls/concept/C0699819
32459708|expert_6|232|236|abstract|brain|anatomical location|http://purl.obolibrary.org/obo/NCIT_C12439
32459708|expert_6|355|368|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
32459708|expert_6|408|423|abstract|mental illnesses|DDF|http://purl.obolibrary.org/obo/OMIT_0002893
32459708|expert_6|435|440|abstract|autism|DDF|http://purl.obolibrary.org/obo/NCIT_C97161
32459708|expert_6|443|452|abstract|depression|DDF|http://purl.obolibrary.org/obo/NCIT_C124639
32459708|expert_6|458|464|abstract|anxiety|DDF|http://purl.obolibrary.org/obo/NCIT_C26696
32459708|expert_6|477|503|abstract|neurodegenerative disorders|DDF|http://purl.obolibrary.org/obo/NCIT_C39737
32459708|expert_6|513|548|abstract|Alzheimer's and Parkinson's diseases|DDF|http://purl.obolibrary.org/obo/NCIT_C2866
32459708|expert_6|657|670|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
32459708|expert_6|792|820|abstract|microbiota-targeted therapies|biomedical technique|https://uts.nlm.nih.gov/uts/umls/concept/C2985566
32459708|expert_6|825|845|abstract|psychiatric disorders|DDF|http://purl.obolibrary.org/obo/NCIT_C2893
33177907|expert_5|51|62|title|Inflammation|DDF|http://purl.obolibrary.org/obo/NCIT_C3137
33177907|expert_5|67|74|title|Patients|human|https://www.ncbi.nlm.nih.gov/mesh/68010361
33177907|expert_5|81|106|title|Acute and Chronic Insomnia|DDF|http://purl.obolibrary.org/obo/NCIT_C35526
33177907|expert_5|142|167|abstract|acute and chronic insomnia|DDF|http://purl.obolibrary.org/obo/NCIT_C35526
33177907|expert_5|320|345|abstract|acute and chronic insomnia|DDF|http://purl.obolibrary.org/obo/NCIT_C35526
33177907|expert_5|416|431|abstract|healthy controls|human|https://uts.nlm.nih.gov/uts/umls/concept/C0009932
33177907|expert_5|635|651|abstract|insomnia patients|human|https://www.ncbi.nlm.nih.gov/mesh/68010361
33177907|expert_5|667|682|abstract|healthy controls|human|https://uts.nlm.nih.gov/uts/umls/concept/C0009932
33177907|expert_5|774|821|abstract|short-chain fatty acid (SCFA)-producing bacteria|bacteria|https://w3id.org/XXXX/ontology/gutbrain/resource/species/Short-ChainFattyAcidProducingBacteria
33177907|expert_5|870|880|abstract|Lachnospira|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_28050
33177907|expert_5|893|903|abstract|Bacteroides|bacteria|https://www.ncbi.nlm.nih.gov/mesh/D001439
33177907|expert_5|952|974|abstract|acute insomnia patients|human|https://www.ncbi.nlm.nih.gov/mesh/68010361
33177907|expert_5|981|996|abstract|healthy controls|human|https://uts.nlm.nih.gov/uts/umls/concept/C0009932
33177907|expert_5|1008|1023|abstract|Faecalibacterium|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_216851
33177907|expert_5|1036|1042|abstract|Blautia|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_572511
33177907|expert_5|1091|1115|abstract|chronic insomnia patients|human|https://www.ncbi.nlm.nih.gov/mesh/68010361
33177907|expert_5|1122|1137|abstract|healthy controls|human|https://uts.nlm.nih.gov/uts/umls/concept/C0009932
33177907|expert_5|1140|1188|abstract|Acute/chronic insomnia-related signature bacteria|bacteria|https://w3id.org/XXXX/ontology/gutbrain/resource/species/AcuteChronicInsomniaRelatedSignatureBacteria
33177907|expert_5|1332|1345|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
33177907|expert_5|1352|1363|abstract|inflammation|DDF|http://purl.obolibrary.org/obo/NCIT_C3137
33177907|expert_5|1402|1415|abstract|Gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
33177907|expert_5|1480|1487|abstract|insomnia|DDF|http://purl.obolibrary.org/obo/NCIT_C28286
33177907|expert_5|1549|1563|abstract|sleep disorders|DDF|http://purl.obolibrary.org/obo/NCIT_C3376
38089822|expert_7|25|38|title|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
38089822|expert_7|44|51|title|insomnia|DDF|http://purl.obolibrary.org/obo/NCIT_C28286
38089822|expert_7|0|7|abstract|Insomnia|DDF|http://purl.obolibrary.org/obo/NCIT_C28286
38089822|expert_7|35|53|abstract|mental health issue|DDF|http://purl.obolibrary.org/obo/NCIT_C93187
38089822|expert_7|95|102|abstract|Insomnia|DDF|http://purl.obolibrary.org/obo/NCIT_C28286
38089822|expert_7|228|245|abstract|systemic disorders|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
38089822|expert_7|252|265|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
38089822|expert_7|423|430|abstract|insomnia|DDF|http://purl.obolibrary.org/obo/NCIT_C28286
38089822|expert_7|461|471|abstract|MR analysis|statistical technique|https://w3id.org/XXXX/ontology/gutbrain/resource/statisticaltechnique/MrAnalysis
38089822|expert_7|506|508|abstract|GMs|microbiome|http://purl.obolibrary.org/obo/OHMI_0000003
38089822|expert_7|514|521|abstract|insomnia|DDF|http://purl.obolibrary.org/obo/NCIT_C28286
38089822|expert_7|617|624|abstract|insomnia|DDF|http://purl.obolibrary.org/obo/NCIT_C28286
38089822|expert_7|648|660|abstract|Negativicutes|bacteria|https://www.ncbi.nlm.nih.gov/mesh/D008973
38089822|expert_7|676|699|abstract|Clostridiuminnocuumgroup|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_1522
38089822|expert_7|715|719|abstract|Dorea|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_189330
38089822|expert_7|735|751|abstract|Lachnoclostridium|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_1506553
38089822|expert_7|767|777|abstract|Prevotella7|bacteria|https://www.ncbi.nlm.nih.gov/mesh/D018720
38089822|expert_7|797|814|abstract|Selenomonadalesare|bacteria|https://www.ncbi.nlm.nih.gov/mesh/D020357
38089822|expert_7|852|859|abstract|insomnia|DDF|http://purl.obolibrary.org/obo/NCIT_C28286
38089822|expert_7|865|883|abstract|reverse MR analysis|statistical technique|https://w3id.org/XXXX/ontology/gutbrain/resource/statisticaltechnique/MrAnalysis
38089822|expert_7|922|929|abstract|insomnia|DDF|http://purl.obolibrary.org/obo/NCIT_C28286
38089822|expert_7|997|1004|abstract|insomnia|DDF|http://purl.obolibrary.org/obo/NCIT_C28286
38089822|expert_7|1010|1025|abstract|intestinal flora|microbiome|http://purl.obolibrary.org/obo/NCIT_C93019
38089822|expert_7|1160|1167|abstract|insomnia|DDF|http://purl.obolibrary.org/obo/NCIT_C28286
31646148|expert_6|29|38|title|depression|DDF|http://purl.obolibrary.org/obo/NCIT_C124639
31646148|expert_6|73|86|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
31646148|expert_6|372|381|abstract|depression|DDF|http://purl.obolibrary.org/obo/NCIT_C124639
31646148|expert_6|548|561|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
31646148|expert_6|580|589|abstract|depression|DDF|http://purl.obolibrary.org/obo/NCIT_C124639
31646148|expert_6|671|693|abstract|short-chain fatty acids|chemical|http://purl.obolibrary.org/obo/CHEBI_26666
31646148|expert_6|696|702|abstract|indoles|chemical|http://purl.obolibrary.org/obo/CHEBI_35581
31646148|expert_6|705|714|abstract|bile acids|chemical|http://purl.obolibrary.org/obo/CHEBI_3098
31646148|expert_6|717|735|abstract|choline metabolites|chemical|http://purl.obolibrary.org/obo/CHEBI_145558
31646148|expert_6|738|744|abstract|lactate|chemical|http://purl.obolibrary.org/obo/CHEBI_24996
31646148|expert_6|750|757|abstract|vitamins|chemical|http://purl.obolibrary.org/obo/CHEBI_27300
31646148|expert_6|943|954|abstract|gut bacteria|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_2
31646148|expert_6|960|978|abstract|depressive behavior|DDF|http://purl.obolibrary.org/obo/NCIT_C26696
31646148|expert_6|1081|1099|abstract|depressive behavior|DDF|http://purl.obolibrary.org/obo/NCIT_C26696
31646148|expert_6|1398|1407|abstract|depression|DDF|http://purl.obolibrary.org/obo/NCIT_C124639
31646148|expert_6|1629|1653|abstract|major depressive disorder|DDF|http://purl.obolibrary.org/obo/OMIT_0005141
23981537|expert_3|4|23|abstract|cell danger response|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/CellDangerResponse
23981537|expert_3|26|28|abstract|CDR|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/CellDangerResponse
23981537|expert_3|746|748|abstract|ATP|chemical|http://purl.obolibrary.org/obo/CHEBI_15422
23981537|expert_3|754|756|abstract|ADP|chemical|http://purl.obolibrary.org/obo/CHEBI_16761
23981537|expert_3|759|783|abstract|Krebs cycle intermediates|chemical|https://uts.nlm.nih.gov/uts/umls/concept/C0599588
23981537|expert_3|786|791|abstract|oxygen|chemical|https://uts.nlm.nih.gov/uts/umls/concept/C0030054
23981537|expert_3|798|820|abstract|reactive oxygen species|chemical|https://uts.nlm.nih.gov/uts/umls/concept/C0030054
23981537|expert_3|823|825|abstract|ROS|chemical|http://purl.obolibrary.org/obo/NCIT_C121322
23981537|expert_3|1024|1026|abstract|CDR|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/CellDangerResponse
23981537|expert_3|1050|1052|abstract|CDR|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/CellDangerResponse
23981537|expert_3|1105|1118|abstract|gut microbiome|microbiome|http://purl.obolibrary.org/obo/OHMI_0000020
23981537|expert_3|1508|1510|abstract|CDR|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/CellDangerResponse
23981537|expert_3|1898|1900|abstract|CDR|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/CellDangerResponse
23981537|expert_3|1974|2035|abstract|chronic, developmental, autoimmune, and degenerative disorders|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
23981537|expert_3|2062|2086|abstract|autism spectrum disorders|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
23981537|expert_3|2089|2091|abstract|ASD|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
23981537|expert_3|2095|2134|abstract|attention deficit hyperactivity disorder|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C1263846
23981537|expert_3|2137|2140|abstract|ADHD|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C1263846
23981537|expert_3|2144|2149|abstract|asthma|DDF|http://purl.obolibrary.org/obo/NCIT_C28397
23981537|expert_3|2152|2156|abstract|atopy|DDF|http://purl.obolibrary.org/obo/NCIT_C41366
23981537|expert_3|2222|2230|abstract|emphysema|DDF|http://purl.obolibrary.org/obo/OMIT_0005893
23981537|expert_3|2233|2251|abstract|Tourette's syndrome|DDF|http://purl.obolibrary.org/obo/NCIT_C35078
23981537|expert_3|2254|2269|abstract|bipolar disorder|DDF|http://purl.obolibrary.org/obo/NCIT_C34423
23981537|expert_3|2272|2284|abstract|schizophrenia|DDF|http://purl.obolibrary.org/obo/NCIT_C3362
23981537|expert_3|2287|2316|abstract|post-traumatic stress disorder|DDF|http://purl.obolibrary.org/obo/NCIT_C3389
23981537|expert_3|2319|2322|abstract|PTSD|DDF|http://purl.obolibrary.org/obo/NCIT_C92621
23981537|expert_3|2326|2357|abstract|chronic traumatic encephalopathy|DDF|http://purl.obolibrary.org/obo/NCIT_C35542
23981537|expert_3|2360|2362|abstract|CTE|DDF|http://purl.obolibrary.org/obo/NCIT_C35542
23981537|expert_3|2366|2387|abstract|traumatic brain injury|DDF|http://purl.obolibrary.org/obo/NCIT_C3671
23981537|expert_3|2390|2392|abstract|TBI|DDF|http://purl.obolibrary.org/obo/NCIT_C3671
23981537|expert_3|2396|2403|abstract|epilepsy|DDF|http://purl.obolibrary.org/obo/OMIT_0006064
23981537|expert_3|2451|2458|abstract|diabetes|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0011847
23981537|expert_3|2461|2492|abstract|kidney, liver, and heart disease|DDF|http://purl.obolibrary.org/obo/OMIT_0005457
23981537|expert_3|2495|2500|abstract|cancer|DDF|http://purl.obolibrary.org/obo/NCBITaxon_6754
23981537|expert_3|2503|2533|abstract|Alzheimer and Parkinson disease|DDF|http://purl.obolibrary.org/obo/NCIT_C2866
23981537|expert_3|2540|2559|abstract|autoimmune disorders|DDF|http://purl.obolibrary.org/obo/OGMS_0000045
23981537|expert_3|2566|2570|abstract|lupus|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0409974
23981537|expert_3|2573|2592|abstract|rheumatoid arthritis|DDF|http://purl.obolibrary.org/obo/NCIT_C2884
23981537|expert_3|2595|2612|abstract|multiple sclerosis|DDF|http://purl.obolibrary.org/obo/NCIT_C3243
23981537|expert_3|2619|2648|abstract|primary sclerosing cholangitis|DDF|http://purl.obolibrary.org/obo/NCIT_C4828
37657622|expert_3|26|39|title|gut microbiome|microbiome|http://purl.obolibrary.org/obo/OHMI_0000020
37657622|expert_3|97|121|title|major depressive disorder|DDF|http://purl.obolibrary.org/obo/OMIT_0005141
37657622|expert_3|33|46|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
37657622|expert_3|72|96|abstract|major depressive disorder|DDF|http://purl.obolibrary.org/obo/OMIT_0005141
37657622|expert_3|99|101|abstract|MDD|DDF|http://purl.obolibrary.org/obo/OMIT_0005141
37657622|expert_3|149|162|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
37657622|expert_3|194|201|abstract|patients|human|https://www.ncbi.nlm.nih.gov/mesh/68010361
37657622|expert_3|208|210|abstract|MDD|DDF|http://purl.obolibrary.org/obo/OMIT_0005141
37657622|expert_3|264|277|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
37657622|expert_3|305|307|abstract|MDD|DDF|http://purl.obolibrary.org/obo/OMIT_0005141
37657622|expert_3|353|360|abstract|patients|human|https://www.ncbi.nlm.nih.gov/mesh/68010361
37657622|expert_3|367|369|abstract|MDD|DDF|http://purl.obolibrary.org/obo/OMIT_0005141
37657622|expert_3|378|393|abstract|healthy controls|human|https://uts.nlm.nih.gov/uts/umls/concept/C0009932
37657622|expert_3|396|398|abstract|HCs|human|https://uts.nlm.nih.gov/uts/umls/concept/C1300203
37657622|expert_3|410|433|abstract|16S rRNA gene sequencing|biomedical technique|https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/16sRrnaSequencing
37657622|expert_3|448|477|abstract|shotgun metagenomic sequencing|biomedical technique|https://uts.nlm.nih.gov/uts/umls/concept/C1519305
37657622|expert_3|558|571|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
37657622|expert_3|576|583|abstract|patients|human|https://www.ncbi.nlm.nih.gov/mesh/68010361
37657622|expert_3|590|592|abstract|MDD|DDF|http://purl.obolibrary.org/obo/OMIT_0005141
37657622|expert_3|620|622|abstract|HCs|human|https://uts.nlm.nih.gov/uts/umls/concept/C1300203
37657622|expert_3|672|686|abstract|Bifidobacterium|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_1678
37657622|expert_3|692|698|abstract|Blautia|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_572511
37657622|expert_3|715|717|abstract|HCs|human|https://uts.nlm.nih.gov/uts/umls/concept/C1300203
37657622|expert_3|837|844|abstract|patients|human|https://www.ncbi.nlm.nih.gov/mesh/68010361
37657622|expert_3|851|853|abstract|MDD|DDF|http://purl.obolibrary.org/obo/OMIT_0005141
37657622|expert_3|868|893|abstract|strain-level meta-analysis|biomedical technique|https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/StrainLevelMetaAnalysis
37657622|expert_3|1270|1272|abstract|MDD|DDF|http://purl.obolibrary.org/obo/OMIT_0005141
37657622|expert_3|1376|1389|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
37657622|expert_3|1434|1436|abstract|MDD|DDF|http://purl.obolibrary.org/obo/OMIT_0005141
36760344|expert_2|0|38|title|Alteration of faecal microbiota balance|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/AlteredGutMicrobiota
36760344|expert_2|45|58|abstract|gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
36760344|expert_2|300|316|abstract|faecal microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
36760344|expert_2|571|584|abstract|gut microbiome|microbiome|http://purl.obolibrary.org/obo/OHMI_0000020
36760344|expert_2|612|627|abstract|intestinal flora|microbiome|http://purl.obolibrary.org/obo/NCIT_C93019
36760344|expert_2|630|653|abstract|16S rRNA gene sequencing|biomedical technique|https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/16sRrnaSequencing
36760344|expert_2|693|714|abstract|Tibetan Buddhist monks|human|https://uts.nlm.nih.gov/uts/umls/concept/C0682252
36760344|expert_2|720|741|abstract|neighbouring residents|human|https://uts.nlm.nih.gov/uts/umls/concept/C2347958
36760344|expert_2|774|813|abstract|linear discriminant analysis effect size|statistical technique|https://uts.nlm.nih.gov/uts/umls/concept/C5940528
36760344|expert_2|816|820|abstract|LEfSe|statistical technique|https://uts.nlm.nih.gov/uts/umls/concept/C5940528
36760344|expert_2|918|1016|abstract|Phylogenetic Investigation of Communities by Reconstruction of Unobserved States (PICRUSt) analysis|biomedical technique|https://w3id.org/XXXX/ontology/gutbrain/resource/biomedicaltechnique/PicrustAnalysis
36760344|expert_2|1054|1070|abstract|faecal microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
36760344|expert_2|1242|1251|abstract|Prevotella|bacteria|https://www.ncbi.nlm.nih.gov/mesh/D018720
36760344|expert_2|1264|1274|abstract|Bacteroides|bacteria|https://www.ncbi.nlm.nih.gov/mesh/D001439
36760344|expert_2|1350|1363|abstract|LEfSe analysis|statistical technique|https://uts.nlm.nih.gov/uts/umls/concept/C5940528
36760344|expert_2|1402|1410|abstract|Megamonas|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_283
36760344|expert_2|1423|1438|abstract|Faecalibacterium|bacteria|http://purl.obolibrary.org/obo/NCBITaxon_216851
36760344|expert_2|1832|1847|abstract|apolipoprotein B|gene|http://purl.obolibrary.org/obo/NCIT_C190089
36760344|expert_2|2020|2024|abstract|monks|human|https://uts.nlm.nih.gov/uts/umls/concept/C0682252
36760344|expert_2|2030|2045|abstract|control subjects|human|https://uts.nlm.nih.gov/uts/umls/concept/C0009932
36760344|expert_2|2075|2079|abstract|monks|human|https://uts.nlm.nih.gov/uts/umls/concept/C0682252
36760344|expert_2|2119|2125|abstract|anxiety|DDF|http://purl.obolibrary.org/obo/NCIT_C26696
36760344|expert_2|2128|2137|abstract|depression|DDF|http://purl.obolibrary.org/obo/NCIT_C124639
36760344|expert_2|2143|2164|abstract|cardiovascular disease|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0007222
33722869|expert_6|125|131|title|anxiety|DDF|http://purl.obolibrary.org/obo/NCIT_C26696
33722869|expert_6|134|143|title|depression|DDF|http://purl.obolibrary.org/obo/NCIT_C124639
33722869|expert_6|149|172|title|irritable bowel syndrome|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0022104
33722869|expert_6|84|105|abstract|gastrointestinal tract|anatomical location|http://purl.obolibrary.org/obo/NCIT_C34082
33722869|expert_6|108|130|abstract|oral and gut microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
33722869|expert_6|182|204|abstract|Mental health disorders|DDF|http://purl.obolibrary.org/obo/OMIT_0002893
33722869|expert_6|210|246|abstract|functional gastrointestinal disorders|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0017178
33722869|expert_6|418|435|abstract|anxiety/depression|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0338908
33722869|expert_6|441|464|abstract|irritable bowel syndrome|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0022104
33722869|expert_6|467|469|abstract|IBS|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0022104
33722869|expert_6|531|553|abstract|gut and oral microbiota|microbiome|http://purl.obolibrary.org/obo/OHMI_0000463
33722869|expert_6|558|564|abstract|females|human|https://uts.nlm.nih.gov/uts/umls/concept/C0086287
33722869|expert_6|571|588|abstract|anxiety/depression|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0338908
33722869|expert_6|597|599|abstract|IBS|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0022104
33722869|expert_6|613|620|abstract|controls|human|https://uts.nlm.nih.gov/uts/umls/concept/C0009932
33722869|expert_6|814|856|abstract|gastrointestinal and mental health symptoms|DDF|https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/GastrointestinalAndMentalHealthSymptoms
33722869|expert_6|1063|1069|abstract|females|human|https://uts.nlm.nih.gov/uts/umls/concept/C0086287
33722869|expert_6|1104|1111|abstract|controls|human|https://uts.nlm.nih.gov/uts/umls/concept/C0009932
33722869|expert_6|1121|1132|abstract|participants|human|https://uts.nlm.nih.gov/uts/umls/concept/C0679646
33722869|expert_6|1141|1167|abstract|depressive/anxiety disorder|DDF|http://purl.obolibrary.org/obo/NCIT_C26696
33722869|expert_6|1177|1179|abstract|IBS|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0022104
33722869|expert_6|1189|1200|abstract|participants|human|https://uts.nlm.nih.gov/uts/umls/concept/C0679646
33722869|expert_6|1207|1209|abstract|IBS|DDF|https://uts.nlm.nih.gov/uts/umls/concept/C0022104
33722869|expert_6|1219|1245|abstract|depressive/anxiety disorder|DDF|http://purl.obolibrary.org/obo/NCIT_C26696
33722869|expert_6|1258|1269|abstract|participants|human|https://uts.nlm.nih.gov/uts/umls/concept/C0679646
33722869|expert_6|1281|1307|abstract|depressive/anxiety disorder|DDF|http://purl.obolibrary.org/obo/NCIT_C26696
